GPA,University_Rating,Major_Category,Region,Prior_Internships,Extra_Curricular_Activities,Networking_Events_Attended,School_Size,Primary_Search_Platform,Months_Searching,Applications_Submitted,First_Round_Interviews,Second_Round_Interviews,Offer_Salary
3.31,Lower-tier,Healthcare,Midwest,3,1,1,Small,Indeed,7,144,5,1,58597.0
3.37,Mid-tier,Healthcare,West,3,1,1,Small,Handshake,3,24,2,2,61827.0
3.56,Lower-tier,Healthcare,Midwest,0,3,2,Large,Indeed,7,127,6,6,50845.0
2.3,Top-tier,Humanities,West,3,4,6,Medium,LinkedIn,6,73,2,2,70090.0
3.54,Lower-tier,STEM,West,1,0,4,Medium,LinkedIn,4,28,2,2,89367.0
3.19,Mid-tier,STEM,South,3,1,2,Medium,LinkedIn,3,13,2,1,107368.0
3.31,Mid-tier,Business,Midwest,2,1,3,Small,LinkedIn,1,13,2,1,74820.0
3.4,Lower-tier,Business,Northeast,0,2,5,Large,LinkedIn,3,19,2,1,78576.0
2.87,Mid-tier,Business,West,2,4,3,Medium,LinkedIn,11,77,2,2,86651.0
3.31,Mid-tier,Healthcare,West,2,3,3,Small,LinkedIn,10,35,2,1,63545.0
3.65,Mid-tier,STEM,Northeast,2,2,3,Medium,LinkedIn,10,115,6,3,81236.0
3.69,Mid-tier,STEM,West,1,4,4,Medium,Handshake,11,77,2,1,89879.0
4.0,Mid-tier,STEM,Midwest,2,3,0,Medium,LinkedIn,2,23,2,2,110979.0
3.42,Mid-tier,STEM,Northeast,0,4,3,Large,Handshake,3,5,2,1,82779.0
3.26,Top-tier,STEM,South,3,2,4,Medium,LinkedIn,12,20,2,1,98263.0
3.28,Lower-tier,Business,West,0,2,5,Medium,Handshake,8,5,2,1,74201.0
3.25,Mid-tier,Business,Northeast,0,2,3,Medium,LinkedIn,12,78,4,1,65358.0
3.02,Lower-tier,Business,Midwest,2,2,5,Small,LinkedIn,4,16,2,2,97136.0
2.35,Top-tier,STEM,West,4,1,2,Small,Handshake,1,5,2,2,99097.0
3.16,Mid-tier,Healthcare,South,2,0,3,Small,Indeed,10,146,4,4,64902.0
4.0,Mid-tier,Humanities,Northeast,1,2,2,Large,Handshake,10,51,2,2,74258.0
3.3,Lower-tier,STEM,Northeast,0,3,4,Large,Handshake,2,5,2,1,71903.0
3.23,Mid-tier,STEM,Northeast,1,3,4,Large,Indeed,12,172,5,3,76881.0
3.55,Mid-tier,Arts,South,2,0,2,Small,Handshake,4,18,2,1,68713.0
3.93,Lower-tier,Humanities,West,1,0,3,Medium,Indeed,4,42,2,1,60183.0
3.15,Mid-tier,Humanities,South,0,2,6,Small,Handshake,7,36,2,1,66312.0
3.52,Lower-tier,Humanities,West,3,5,4,Medium,Indeed,8,86,4,3,66864.0
3.77,Mid-tier,STEM,South,1,3,2,Small,LinkedIn,7,45,3,2,91020.0
3.19,Mid-tier,Humanities,South,0,3,2,Medium,Handshake,10,35,2,2,56040.0
2.71,Mid-tier,STEM,West,1,1,3,Medium,Handshake,11,64,2,2,70441.0
3.59,Top-tier,STEM,South,4,1,2,Medium,LinkedIn,8,132,5,1,95860.0
3.55,Lower-tier,Healthcare,West,2,1,0,Medium,LinkedIn,11,106,6,3,78210.0
3.29,Lower-tier,STEM,Northeast,4,2,3,Medium,LinkedIn,9,55,3,2,107395.0
3.64,Lower-tier,STEM,Northeast,2,1,4,Small,Handshake,11,29,2,2,101494.0
3.29,Top-tier,Healthcare,South,0,1,1,Small,Handshake,12,10,2,1,69007.0
3.01,Top-tier,STEM,South,2,2,3,Large,LinkedIn,10,83,3,1,98625.0
3.22,Mid-tier,Business,Northeast,2,1,2,Large,LinkedIn,11,71,2,2,81804.0
3.54,Mid-tier,STEM,South,1,1,5,Large,Handshake,10,20,2,1,90300.0
3.54,Mid-tier,Healthcare,Northeast,0,2,6,Small,Indeed,9,82,5,1,51407.0
2.78,Lower-tier,Humanities,West,0,1,0,Small,Handshake,10,41,3,3,39118.0
2.9,Lower-tier,Business,Midwest,1,4,3,Small,LinkedIn,10,65,4,4,68319.0
3.46,Lower-tier,Business,South,0,4,2,Medium,Handshake,9,70,2,1,60201.0
2.97,Lower-tier,STEM,West,0,0,4,Small,Handshake,7,57,2,1,76285.0
4.0,Mid-tier,Business,South,3,1,3,Small,LinkedIn,7,40,3,2,91100.0
2.51,Lower-tier,Business,South,1,4,2,Medium,Indeed,6,33,2,2,60801.0
3.23,Mid-tier,Business,West,5,0,5,Medium,LinkedIn,9,90,2,1,96180.0
3.44,Lower-tier,Business,West,1,2,4,Small,LinkedIn,6,29,2,1,68812.0
2.98,Lower-tier,Business,Midwest,3,1,1,Small,Indeed,10,178,5,3,88327.0
2.71,Mid-tier,STEM,South,2,1,3,Large,Handshake,5,9,2,2,87420.0
3.2,Top-tier,Business,South,2,4,3,Medium,Handshake,2,7,2,2,91213.0
3.27,Top-tier,STEM,Northeast,4,2,3,Small,Handshake,8,85,2,1,94030.0
3.47,Top-tier,Business,Midwest,2,1,3,Large,LinkedIn,6,69,4,1,95410.0
4.0,Lower-tier,STEM,Midwest,0,1,3,Large,Handshake,8,64,4,4,81229.0
3.51,Mid-tier,STEM,Northeast,1,5,0,Large,LinkedIn,9,96,4,2,99389.0
3.11,Mid-tier,Business,South,0,3,0,Small,LinkedIn,4,34,2,2,80470.0
3.86,Top-tier,Business,Northeast,1,3,4,Large,LinkedIn,7,71,3,2,99022.0
2.93,Top-tier,STEM,Midwest,2,3,1,Large,Handshake,10,60,3,1,85811.0
3.13,Mid-tier,STEM,South,1,3,2,Large,Indeed,10,213,6,2,77916.0
3.06,Top-tier,Business,South,3,1,2,Medium,LinkedIn,7,42,2,2,97573.0
3.44,Lower-tier,Business,South,1,2,4,Large,Indeed,3,42,2,1,61504.0
2.61,Lower-tier,STEM,Midwest,1,1,2,Large,Handshake,1,5,2,2,71854.0
2.87,Lower-tier,Healthcare,South,1,0,1,Large,Indeed,12,90,2,2,52238.0
3.7,Lower-tier,Healthcare,Northeast,3,2,1,Large,Handshake,11,62,3,1,59448.0
3.32,Lower-tier,Business,West,1,6,4,Large,Handshake,4,24,2,2,71545.0
3.49,Mid-tier,Arts,South,2,1,1,Small,LinkedIn,7,56,3,3,63837.0
3.98,Top-tier,Arts,West,1,1,2,Medium,LinkedIn,8,89,3,2,88541.0
3.29,Lower-tier,STEM,West,2,0,3,Medium,LinkedIn,1,6,2,1,80768.0
2.51,Lower-tier,STEM,West,0,5,3,Medium,LinkedIn,4,58,2,2,80659.0
2.73,Top-tier,STEM,South,3,1,4,Medium,Handshake,6,22,2,1,89892.0
3.27,Mid-tier,Humanities,West,4,2,1,Medium,LinkedIn,3,25,2,2,80956.0
2.66,Mid-tier,STEM,Northeast,1,2,4,Large,LinkedIn,12,84,2,2,92536.0
3.13,Mid-tier,Business,South,3,2,3,Large,Handshake,3,25,2,2,75761.0
3.53,Lower-tier,Arts,South,0,4,4,Medium,Indeed,12,266,5,5,64082.0
2.88,Mid-tier,STEM,South,1,3,3,Large,Handshake,2,5,2,2,74303.0
3.24,Mid-tier,Humanities,South,1,1,3,Large,Indeed,2,46,3,1,56709.0
2.51,Lower-tier,Humanities,Northeast,1,2,7,Medium,LinkedIn,8,77,4,3,68320.0
3.11,Mid-tier,Business,Midwest,0,1,4,Large,Handshake,5,15,2,1,70040.0
2.74,Mid-tier,Business,Northeast,0,0,3,Large,LinkedIn,2,25,2,1,70355.0
3.55,Mid-tier,Humanities,Northeast,3,2,3,Small,LinkedIn,6,27,2,1,87252.0
3.07,Mid-tier,Business,Midwest,2,4,1,Large,Handshake,7,22,2,1,66468.0
2.84,Mid-tier,Humanities,Northeast,3,1,2,Small,Handshake,3,10,2,2,62737.0
3.84,Lower-tier,STEM,Midwest,1,3,5,Medium,Indeed,9,126,6,1,81838.0
3.62,Mid-tier,STEM,Midwest,3,4,1,Medium,LinkedIn,11,106,5,4,100167.0
3.51,Mid-tier,Business,West,2,2,4,Medium,LinkedIn,3,25,2,1,82488.0
3.4,Lower-tier,Arts,Midwest,0,3,1,Large,LinkedIn,1,13,2,1,57208.0
3.17,Mid-tier,Business,Midwest,0,0,2,Large,Handshake,3,27,2,1,69160.0
3.24,Mid-tier,Humanities,Northeast,0,5,4,Large,Handshake,1,5,2,2,68101.0
4.0,Mid-tier,Business,South,2,3,1,Small,LinkedIn,7,65,2,1,91180.0
3.53,Mid-tier,Healthcare,Midwest,4,3,1,Large,LinkedIn,4,55,2,2,86782.0
3.01,Top-tier,STEM,Midwest,2,1,3,Large,LinkedIn,3,26,2,2,106671.0
2.99,Mid-tier,STEM,Northeast,0,6,4,Large,LinkedIn,11,106,2,2,70137.0
3.51,Lower-tier,Humanities,Northeast,1,3,2,Large,Handshake,8,30,2,2,57739.0
3.65,Top-tier,Business,Northeast,2,3,2,Large,LinkedIn,11,67,4,1,84601.0
2.92,Mid-tier,Business,Midwest,1,3,4,Medium,Indeed,1,13,2,2,45088.0
3.49,Mid-tier,Business,South,0,1,5,Small,Indeed,10,28,2,2,56719.0
3.13,Lower-tier,Business,West,2,3,3,Large,Indeed,4,55,2,2,49586.0
2.86,Mid-tier,Humanities,West,3,1,0,Large,Indeed,7,53,2,2,65210.0
3.29,Mid-tier,Humanities,Northeast,2,2,3,Medium,Indeed,1,9,2,2,54699.0
2.62,Mid-tier,Business,Northeast,1,5,3,Medium,Handshake,8,69,3,2,66182.0
2.99,Mid-tier,STEM,West,3,2,3,Large,LinkedIn,3,22,2,1,98583.0
3.65,Lower-tier,STEM,South,2,0,3,Medium,LinkedIn,12,106,4,1,78709.0
3.24,Mid-tier,Business,West,4,1,2,Small,LinkedIn,1,11,2,1,71470.0
3.42,Mid-tier,Arts,Northeast,1,0,3,Small,Handshake,4,8,2,2,62010.0
3.04,Lower-tier,Business,Midwest,0,2,3,Large,LinkedIn,9,5,2,1,90742.0
3.18,Lower-tier,STEM,Northeast,0,4,3,Large,Indeed,8,76,3,3,72469.0
3.11,Top-tier,Healthcare,Midwest,1,1,4,Large,LinkedIn,8,72,3,1,82732.0
2.64,Mid-tier,Humanities,West,3,2,1,Large,Handshake,1,5,2,1,65468.0
2.94,Lower-tier,Healthcare,Midwest,1,1,2,Small,Indeed,11,100,6,2,52580.0
3.25,Top-tier,STEM,Northeast,1,2,1,Large,Handshake,7,36,2,1,92585.0
3.52,Lower-tier,Humanities,Northeast,0,1,5,Large,LinkedIn,5,30,2,1,56561.0
3.57,Mid-tier,Humanities,Midwest,3,4,1,Medium,Indeed,1,5,2,1,66006.0
3.78,Mid-tier,STEM,Midwest,1,2,5,Large,Handshake,9,60,3,2,89077.0
2.89,Mid-tier,STEM,South,1,1,3,Large,LinkedIn,7,57,2,2,90921.0
3.49,Mid-tier,Healthcare,South,3,4,1,Small,Handshake,10,71,4,2,68452.0
3.17,Mid-tier,STEM,West,4,4,2,Medium,Handshake,11,58,3,3,97778.0
4.0,Mid-tier,Business,South,2,1,1,Large,Handshake,11,78,3,1,75774.0
3.33,Mid-tier,STEM,South,1,1,5,Large,Handshake,5,32,2,1,76537.0
3.05,Mid-tier,Healthcare,Northeast,0,4,3,Large,Handshake,11,18,2,1,53766.0
3.69,Lower-tier,STEM,Midwest,0,4,5,Large,Indeed,9,106,6,6,82243.0
3.87,Lower-tier,Business,Northeast,0,4,7,Medium,LinkedIn,12,126,3,1,85891.0
3.37,Top-tier,STEM,Midwest,2,2,3,Large,Indeed,1,5,2,2,85865.0
2.87,Mid-tier,Business,West,2,1,4,Large,LinkedIn,7,43,3,1,71459.0
2.64,Mid-tier,STEM,West,1,5,3,Small,Indeed,9,108,5,1,69218.0
3.04,Mid-tier,Humanities,Midwest,3,0,4,Medium,Indeed,7,127,7,3,60649.0
2.73,Top-tier,Business,Midwest,0,2,4,Medium,Handshake,5,15,2,1,71596.0
3.37,Mid-tier,Healthcare,Midwest,0,0,3,Small,Handshake,6,31,2,1,53990.0
2.54,Mid-tier,Healthcare,Midwest,1,1,4,Medium,Indeed,12,148,5,1,50720.0
2.85,Mid-tier,Humanities,South,0,1,4,Large,Indeed,11,91,5,2,51710.0
3.05,Lower-tier,Humanities,Midwest,3,2,2,Medium,Handshake,2,5,2,2,62711.0
4.0,Lower-tier,Business,Midwest,3,3,5,Large,LinkedIn,1,8,2,1,109113.0
3.17,Top-tier,Business,West,2,0,2,Large,LinkedIn,5,14,2,1,83884.0
2.88,Top-tier,STEM,Northeast,2,4,4,Large,LinkedIn,4,36,2,1,105572.0
3.45,Mid-tier,Humanities,West,1,0,1,Large,Indeed,8,53,2,2,52511.0
2.94,Lower-tier,STEM,West,3,1,0,Medium,LinkedIn,11,40,3,1,98365.0
3.58,Mid-tier,STEM,South,2,4,5,Large,Indeed,12,56,3,3,82561.0
3.15,Lower-tier,Humanities,Midwest,2,3,4,Medium,LinkedIn,7,78,2,1,65103.0
3.46,Mid-tier,Healthcare,Midwest,0,2,3,Medium,LinkedIn,9,96,3,1,67441.0
3.6,Mid-tier,Business,West,2,6,2,Medium,LinkedIn,3,31,2,2,84682.0
3.55,Mid-tier,Healthcare,Midwest,1,2,6,Medium,Handshake,7,36,2,2,48858.0
3.2,Mid-tier,Business,West,4,1,2,Medium,Indeed,11,159,4,3,85672.0
3.18,Lower-tier,Business,Northeast,1,2,4,Medium,LinkedIn,4,22,2,2,81145.0
3.81,Top-tier,STEM,West,2,3,0,Large,LinkedIn,3,12,2,1,98650.0
2.75,Mid-tier,STEM,Midwest,1,1,2,Medium,Indeed,11,45,3,1,52377.0
3.8,Mid-tier,STEM,South,0,1,3,Small,Handshake,6,57,3,1,84500.0
3.03,Mid-tier,Business,West,2,2,6,Medium,Indeed,5,116,2,1,59192.0
2.91,Top-tier,STEM,Northeast,0,0,2,Small,Indeed,10,128,3,3,57948.0
2.78,Mid-tier,Healthcare,Northeast,2,2,2,Medium,LinkedIn,2,21,2,1,69200.0
4.0,Lower-tier,Business,South,0,3,2,Large,Handshake,10,51,2,1,78362.0
3.16,Lower-tier,Business,Northeast,1,3,2,Large,LinkedIn,2,18,2,2,78831.0
2.67,Mid-tier,STEM,South,0,2,5,Small,Handshake,10,101,5,2,61948.0
3.31,Lower-tier,Humanities,South,3,4,3,Medium,Handshake,2,5,2,2,78496.0
3.67,Lower-tier,STEM,South,2,5,2,Small,Handshake,8,38,2,1,94282.0
3.1,Top-tier,Arts,West,2,1,3,Large,LinkedIn,1,13,2,2,86641.0
3.16,Lower-tier,Humanities,Northeast,2,1,0,Medium,LinkedIn,6,56,3,2,59516.0
2.63,Lower-tier,Business,South,0,0,4,Medium,LinkedIn,11,78,4,2,63528.0
4.0,Mid-tier,Arts,West,3,3,2,Medium,LinkedIn,3,31,2,1,77730.0
2.73,Mid-tier,Business,South,3,0,1,Small,Handshake,4,10,2,1,80428.0
3.7,Mid-tier,STEM,Midwest,0,3,3,Medium,LinkedIn,8,56,3,3,93601.0
2.94,Lower-tier,STEM,Midwest,0,2,3,Large,Handshake,6,33,2,2,74043.0
3.37,Mid-tier,Business,Northeast,0,0,2,Medium,LinkedIn,3,11,2,1,57180.0
3.14,Lower-tier,Business,West,2,3,3,Large,LinkedIn,4,22,2,1,93092.0
3.39,Mid-tier,STEM,Northeast,3,1,3,Large,Indeed,10,183,3,2,73564.0
3.47,Lower-tier,Business,South,0,3,2,Small,Handshake,3,15,2,1,57404.0
3.39,Mid-tier,Business,West,0,1,3,Medium,Indeed,12,46,2,1,75583.0
2.91,Mid-tier,STEM,Northeast,1,2,6,Large,Indeed,3,47,3,1,75623.0
3.86,Lower-tier,STEM,West,1,3,4,Large,Handshake,11,33,2,1,84672.0
3.12,Top-tier,Business,Midwest,0,2,2,Small,LinkedIn,10,103,4,3,74434.0
2.47,Mid-tier,Business,West,3,1,7,Medium,LinkedIn,2,12,2,1,78706.0
3.58,Lower-tier,Humanities,Midwest,0,2,3,Large,Handshake,12,48,2,2,49081.0
3.85,Lower-tier,STEM,West,2,1,2,Medium,LinkedIn,5,47,3,3,94145.0
2.9,Lower-tier,Humanities,West,1,3,5,Medium,Indeed,11,194,2,2,61884.0
3.66,Mid-tier,STEM,South,1,0,3,Small,Handshake,6,41,3,1,76175.0
3.82,Mid-tier,STEM,Northeast,1,2,2,Medium,Handshake,4,18,2,2,84706.0
2.94,Mid-tier,Business,South,3,5,2,Large,Indeed,7,127,7,6,64166.0
2.21,Lower-tier,Business,South,4,1,5,Large,LinkedIn,2,21,2,2,84854.0
3.04,Lower-tier,Business,West,0,4,2,Medium,Indeed,5,65,2,2,61414.0
3.19,Mid-tier,Business,Midwest,1,3,3,Large,Handshake,9,39,2,1,75214.0
2.58,Mid-tier,Business,South,0,2,4,Large,Handshake,9,40,3,2,36384.0
3.52,Lower-tier,Healthcare,South,1,2,3,Medium,Handshake,5,35,2,1,78177.0
2.87,Lower-tier,Business,Northeast,0,3,0,Medium,LinkedIn,2,16,2,2,88674.0
2.97,Lower-tier,STEM,Northeast,1,4,2,Medium,LinkedIn,9,96,5,4,87322.0
3.67,Mid-tier,Business,Midwest,0,5,5,Medium,LinkedIn,1,5,2,1,77669.0
2.84,Mid-tier,Humanities,West,0,4,2,Medium,Indeed,7,135,2,2,44179.0
3.87,Lower-tier,STEM,Midwest,1,1,2,Large,LinkedIn,8,100,3,2,102008.0
3.63,Mid-tier,Humanities,West,0,5,3,Large,LinkedIn,4,49,3,2,60989.0
2.23,Lower-tier,Healthcare,Midwest,1,3,3,Small,Indeed,9,91,3,3,56441.0
3.05,Mid-tier,Business,Northeast,0,5,0,Medium,Handshake,7,14,2,2,68118.0
2.99,Top-tier,STEM,Northeast,2,2,2,Medium,Indeed,2,48,3,1,86233.0
3.39,Top-tier,STEM,Northeast,1,0,2,Large,LinkedIn,10,166,6,3,100942.0
3.29,Lower-tier,STEM,West,1,2,3,Large,Handshake,9,27,2,1,69136.0
2.49,Mid-tier,STEM,Midwest,1,0,1,Large,Indeed,6,95,3,3,73364.0
3.71,Lower-tier,Arts,Midwest,2,1,3,Medium,Indeed,6,111,6,5,61077.0
2.51,Mid-tier,STEM,Northeast,3,0,1,Medium,LinkedIn,5,23,2,1,82223.0
3.51,Mid-tier,Business,Midwest,1,0,2,Medium,Handshake,5,26,2,2,67848.0
3.14,Lower-tier,STEM,West,0,3,5,Large,Handshake,2,8,2,2,83156.0
3.48,Mid-tier,Business,Midwest,2,3,6,Large,Handshake,6,43,2,1,78671.0
3.77,Mid-tier,STEM,West,0,1,3,Large,Indeed,3,50,2,2,75649.0
2.83,Mid-tier,STEM,Midwest,1,3,6,Large,LinkedIn,10,120,4,2,91964.0
2.45,Top-tier,STEM,Midwest,0,4,5,Large,Handshake,8,38,2,1,83513.0
3.7,Top-tier,STEM,Midwest,2,1,6,Large,LinkedIn,11,62,4,4,105546.0
2.71,Lower-tier,Business,West,2,1,1,Large,LinkedIn,9,88,4,1,90321.0
2.73,Top-tier,Business,West,2,4,2,Large,LinkedIn,7,40,3,1,88142.0
4.0,Lower-tier,Healthcare,West,1,3,4,Large,LinkedIn,11,119,2,1,72037.0
4.0,Lower-tier,Business,Northeast,3,0,4,Large,Handshake,10,53,3,2,82110.0
3.34,Mid-tier,Healthcare,West,1,2,3,Large,Handshake,12,84,4,1,70833.0
3.21,Mid-tier,STEM,West,1,1,1,Large,LinkedIn,5,42,3,2,72186.0
3.35,Mid-tier,STEM,Northeast,3,2,0,Medium,LinkedIn,3,26,2,2,100581.0
4.0,Mid-tier,Humanities,South,3,3,2,Large,LinkedIn,8,30,2,2,81763.0
3.63,Mid-tier,Business,West,1,4,2,Large,LinkedIn,4,40,3,3,81522.0
3.27,Lower-tier,STEM,South,0,1,6,Small,Handshake,1,5,2,2,73005.0
3.31,Mid-tier,Business,West,2,0,6,Medium,LinkedIn,11,78,3,2,90662.0
3.55,Lower-tier,STEM,Midwest,2,2,2,Medium,LinkedIn,8,42,3,2,99015.0
3.18,Top-tier,Humanities,South,3,1,1,Medium,LinkedIn,9,87,3,2,93168.0
3.34,Mid-tier,Healthcare,Northeast,2,4,4,Large,Handshake,8,44,2,2,70621.0
2.67,Lower-tier,Business,Northeast,1,1,3,Large,Indeed,10,193,7,6,58110.0
3.07,Mid-tier,Business,South,3,5,1,Medium,Handshake,11,23,2,2,79147.0
3.81,Lower-tier,STEM,Northeast,1,3,6,Medium,Indeed,4,33,2,1,73828.0
3.33,Top-tier,Healthcare,Northeast,2,3,3,Large,Handshake,8,77,2,1,70739.0
3.96,Lower-tier,STEM,South,1,3,4,Medium,Handshake,11,49,2,2,86289.0
3.3,Lower-tier,Business,West,2,3,4,Large,LinkedIn,7,113,3,2,68522.0
3.66,Top-tier,STEM,West,1,0,3,Small,Handshake,4,5,2,2,96011.0
3.15,Mid-tier,Healthcare,South,0,3,4,Medium,Indeed,9,138,6,2,57622.0
3.19,Mid-tier,Healthcare,South,1,0,3,Large,Indeed,11,148,6,5,67957.0
2.97,Mid-tier,STEM,Northeast,1,0,3,Large,LinkedIn,6,63,4,4,80308.0
3.16,Lower-tier,Business,Midwest,4,5,5,Medium,Handshake,5,42,3,3,64423.0
3.16,Mid-tier,Humanities,Northeast,2,1,2,Medium,LinkedIn,1,13,2,1,62624.0
2.39,Mid-tier,Healthcare,South,0,1,1,Medium,Handshake,2,5,2,1,41986.0
3.47,Lower-tier,Healthcare,South,1,0,2,Large,Handshake,8,26,2,1,61369.0
3.53,Lower-tier,Business,Midwest,5,1,1,Medium,LinkedIn,6,61,4,1,83486.0
2.88,Mid-tier,Humanities,South,1,0,6,Medium,LinkedIn,12,60,2,1,80054.0
3.34,Lower-tier,Business,Midwest,2,0,4,Medium,Handshake,5,9,2,2,84366.0
2.59,Mid-tier,STEM,Northeast,3,5,3,Medium,LinkedIn,6,68,4,2,88907.0
3.77,Lower-tier,Healthcare,South,1,4,3,Large,Indeed,10,100,5,4,59604.0
3.15,Mid-tier,Humanities,South,0,0,3,Medium,Indeed,7,147,7,3,35000.0
3.16,Lower-tier,Business,West,0,1,2,Medium,LinkedIn,9,73,4,2,79056.0
3.38,Lower-tier,STEM,Midwest,3,1,1,Large,LinkedIn,8,66,4,3,107137.0
4.0,Lower-tier,STEM,West,1,3,2,Large,LinkedIn,9,100,5,2,76322.0
2.31,Mid-tier,Humanities,South,0,0,3,Large,LinkedIn,9,105,5,5,57147.0
3.4,Top-tier,Arts,West,2,2,5,Large,LinkedIn,11,64,2,1,94536.0
2.83,Mid-tier,Business,South,1,2,2,Large,Indeed,2,28,2,1,58421.0
3.72,Mid-tier,STEM,Northeast,0,3,3,Large,Indeed,12,214,4,4,59827.0
3.28,Mid-tier,Business,Northeast,4,2,2,Large,LinkedIn,6,61,2,2,82586.0
3.3,Lower-tier,Healthcare,West,0,2,2,Medium,Indeed,8,46,2,1,40016.0
3.59,Mid-tier,STEM,West,1,3,1,Large,Indeed,11,165,4,2,72542.0
2.73,Top-tier,Healthcare,Northeast,1,5,4,Small,Indeed,5,90,3,3,55892.0
3.37,Mid-tier,STEM,Midwest,3,4,4,Small,Handshake,6,37,2,1,89581.0
3.14,Top-tier,Business,West,0,1,5,Medium,Handshake,11,51,2,2,83702.0
3.56,Lower-tier,STEM,West,0,3,2,Medium,LinkedIn,8,68,4,4,84492.0
2.91,Mid-tier,STEM,Midwest,0,4,5,Medium,Handshake,11,51,2,1,83348.0
3.48,Mid-tier,Business,Midwest,3,2,1,Medium,LinkedIn,6,66,3,3,90856.0
2.0,Mid-tier,Arts,Midwest,0,3,1,Large,Handshake,3,16,2,2,48547.0
2.6,Top-tier,STEM,Midwest,1,3,1,Large,Handshake,3,16,2,2,88501.0
3.67,Lower-tier,Arts,South,2,1,3,Small,LinkedIn,12,214,9,1,73694.0
3.07,Mid-tier,STEM,West,2,2,4,Large,LinkedIn,5,37,2,1,95760.0
3.48,Mid-tier,STEM,Midwest,0,1,7,Medium,LinkedIn,2,5,2,2,85889.0
3.22,Mid-tier,Healthcare,South,0,1,0,Large,Handshake,11,56,2,2,53623.0
3.46,Lower-tier,Business,West,0,0,4,Medium,LinkedIn,1,12,2,1,65552.0
2.74,Mid-tier,Humanities,South,0,3,4,Large,LinkedIn,7,64,4,2,56159.0
2.75,Lower-tier,STEM,South,2,2,3,Medium,LinkedIn,7,84,3,1,82397.0
3.25,Top-tier,Business,South,1,0,2,Large,LinkedIn,3,39,2,1,82248.0
2.77,Mid-tier,STEM,Midwest,0,5,0,Medium,Indeed,8,100,6,6,61889.0
3.43,Lower-tier,STEM,South,1,1,1,Large,Indeed,12,174,6,1,92652.0
2.6,Mid-tier,Humanities,South,2,4,3,Medium,Handshake,7,31,2,2,50409.0
3.26,Top-tier,STEM,South,1,2,1,Small,LinkedIn,10,78,3,3,87874.0
3.49,Lower-tier,STEM,Midwest,1,2,3,Medium,LinkedIn,8,33,2,2,90181.0
3.8,Lower-tier,STEM,Northeast,0,2,2,Medium,Indeed,9,75,2,1,86627.0
3.76,Lower-tier,Business,West,1,1,6,Small,LinkedIn,10,48,3,2,77983.0
3.32,Lower-tier,STEM,West,1,0,2,Medium,LinkedIn,10,11,2,1,90270.0
2.92,Top-tier,Business,Northeast,1,3,7,Large,LinkedIn,5,25,2,2,79012.0
4.0,Mid-tier,STEM,South,2,5,5,Small,LinkedIn,3,25,2,1,92263.0
3.45,Lower-tier,STEM,South,4,0,2,Medium,Indeed,1,7,2,1,86835.0
3.52,Top-tier,STEM,Northeast,1,1,3,Large,LinkedIn,10,100,6,4,100897.0
3.16,Mid-tier,Business,Midwest,5,3,2,Medium,LinkedIn,11,18,2,2,95463.0
3.55,Mid-tier,STEM,South,1,1,3,Large,LinkedIn,9,7,2,1,83705.0
2.86,Mid-tier,Business,South,3,0,4,Medium,LinkedIn,4,60,2,2,74907.0
2.94,Lower-tier,STEM,Midwest,1,1,2,Medium,Handshake,1,6,2,1,70754.0
3.52,Mid-tier,Healthcare,West,0,1,2,Small,Handshake,9,76,2,1,66970.0
3.41,Lower-tier,STEM,West,1,2,6,Large,LinkedIn,2,24,2,2,90376.0
2.87,Mid-tier,Business,South,1,2,3,Medium,Handshake,10,48,2,2,82174.0
4.0,Mid-tier,Business,Midwest,1,2,4,Medium,LinkedIn,11,141,4,1,71811.0
2.96,Mid-tier,Business,West,1,4,4,Small,LinkedIn,12,88,2,1,75508.0
2.96,Mid-tier,Humanities,South,0,4,3,Medium,Handshake,7,11,2,2,50963.0
3.36,Lower-tier,Business,West,2,0,3,Large,Handshake,2,6,2,2,90995.0
3.42,Lower-tier,Healthcare,Northeast,3,3,3,Medium,Handshake,2,5,2,1,72286.0
2.92,Lower-tier,Business,West,1,4,2,Large,LinkedIn,4,32,2,1,80413.0
3.1,Lower-tier,STEM,Northeast,2,2,4,Small,LinkedIn,4,24,2,2,92097.0
3.14,Lower-tier,Business,West,3,4,1,Medium,Handshake,10,23,2,2,84748.0
3.51,Mid-tier,STEM,Northeast,3,4,3,Small,Handshake,9,48,3,1,74409.0
3.26,Mid-tier,Healthcare,South,1,0,3,Medium,LinkedIn,7,5,2,1,66946.0
2.51,Lower-tier,Business,Northeast,1,2,3,Large,LinkedIn,8,40,3,3,75942.0
3.31,Lower-tier,Business,South,2,4,2,Large,LinkedIn,6,42,3,1,70818.0
2.36,Top-tier,Healthcare,West,1,1,4,Small,Handshake,10,50,2,1,67187.0
3.36,Mid-tier,STEM,Midwest,1,3,2,Small,Handshake,5,26,2,2,79312.0
3.29,Lower-tier,Healthcare,Northeast,1,0,3,Small,Handshake,1,7,2,1,71154.0
2.8,Mid-tier,Business,Midwest,2,2,3,Medium,Indeed,7,70,3,3,69487.0
4.0,Lower-tier,Humanities,South,2,4,4,Large,Indeed,2,35,2,2,55582.0
2.96,Top-tier,Business,West,4,3,6,Small,Indeed,12,118,5,1,75002.0
3.2,Mid-tier,STEM,Midwest,0,1,0,Large,Handshake,10,53,2,2,70935.0
